500153;254;A.SANIN4;Terminal Andres Sanin C1;-762857133;32637265;-76,48253694;3,44368472
500160;254;A.SANI12;Terminal Andres Sanin C2;-762857831;32637364;-76,48273083;3,44371222
600160;243;A.SANI12;Terminal Andres Sanin C2;-762857831;32637364;-76,48273083;3,44371222
600154;250;A.SANIN5;Terminal Andres Sanin C3;-762859017;32637523;-76,48306028;3,44375639
500154;254;A.SANIN5;Terminal Andres Sanin C3;-762859017;32637523;-76,48306028;3,44375639
500155;254;A.SANIN6;Terminal Andres Sanin C4;-762900261;32637700;-76,48340583;3,44380556
600161;250;A.SANI13;Terminal Andres Sanin C5;-762900883;32637775;-76,48357861;3,44382639
500161;254;A.SANI13;Terminal Andres Sanin C5;-762900883;32637775;-76,48357861;3,44382639
600162;250;A.SANI14;Terminal Andres Sanin D1;-762900957;32636559;-76,48359917;3,44348861
500162;254;A.SANI14;Terminal Andres Sanin D1;-762900957;32636559;-76,48359917;3,44348861
600157;250;A.SANIN8;Terminal Andres Sanin D2;-762900359;32636560;-76,48343306;3,44348889
500157;254;A.SANIN8;Terminal Andres Sanin D2;-762900359;32636560;-76,48343306;3,44348889
500156;254;A.SANIN7;Terminal Andres Sanin D3;-762859152;32636584;-76,48309778;3,44349556
600156;253;A.SANIN7;Terminal Andres Sanin D3;-762859152;32636584;-76,48309778;3,44349556
500164;254;A.SANI16;Terminal Andres Sanin D4;-762857928;32636615;-76,48275778;3,44350417
600164;198;A.SANI16;Terminal Andres Sanin D4;-762857928;32636615;-76,48275778;3,44350417
500165;254;A.SANI17;Terminal Andres Sanin D5;-762857213;32636636;-76,48255917;3,44351
600165;195;A.SANI17;Terminal Andres Sanin D5;-762857213;32636636;-76,48255917;3,44351
600163;250;A.SANI15;Terminal Andres Sanin E1;-762900661;32636031;-76,48351694;3,44334194
500163;254;A.SANI15;Terminal Andres Sanin E1;-762900661;32636031;-76,48351694;3,44334194
600159;250;A.SANI11;Terminal Andres Sanin E2;-762859112;32636136;-76,48308667;3,44337111
